Date,Temp,MinTemp,MaxTemp,Press,MinPress,MaxPress,Humid,MinHumid,MaxHumid,Dew,MinDew,MaxDew,WindSpd,Gust,WindDir,Rad,Rain
2001-06-30,19.55,12.8,25.1,889.4083333333333,887.3,891.4,51.458333333333336,29.0,78.0,8.737499999999999,6.1,10.2,53.136,6.5,104.58333333333333,791.25,0.0
2001-07-01,18.970833333333335,11.6,25.9,888.7125,887.1,890.4,47.166666666666664,21.0,80.0,6.304166666666667,1.4,9.2,55.728,7.7,112.41666666666667,783.6666666666666,0.0
2001-07-02,18.458333333333332,11.9,25.5,889.1833333333334,887.8,891.5,46.166666666666664,20.0,74.0,5.770833333333333,0.4,9.5,44.064,6.7,138.29166666666666,707.875,0.0
2001-07-03,19.25,13.2,25.0,889.625,888.3,891.8,46.333333333333336,32.0,71.0,7.166666666666667,3.7,9.8,37.583999999999996,7.0,121.625,575.375,0.0
2001-07-04,19.3125,12.2,27.4,889.5625,888.0,891.6,53.625,27.0,82.0,8.858333333333333,6.3,10.6,67.39200000000001,7.3,115.70833333333333,790.2083333333334,0.0
2001-07-05,19.458333333333332,12.8,26.3,890.5583333333334,889.2,892.4,51.916666666666664,25.0,77.0,8.583333333333334,4.2,11.2,53.136,8.6,134.08333333333334,793.5833333333334,0.0
2001-07-06,18.7375,12.9,24.6,889.9416666666666,888.3,891.5,48.416666666666664,25.0,71.0,7.179166666666667,1.8,10.7,89.42400000000002,11.8,110.41666666666667,811.8333333333334,0.0
2001-07-07,18.537499999999998,13.3,24.7,891.0458333333332,889.4,893.4,55.458333333333336,32.0,76.0,9.004166666666666,6.6,12.0,77.76,10.3,100.58333333333333,798.25,0.0
2001-07-08,18.720833333333335,14.8,24.4,892.1625,890.6,894.8,65.95833333333333,36.0,88.0,11.7875,7.8,13.5,72.57600000000001,9.5,99.70833333333333,756.7916666666666,0.0
2001-07-09,18.650000000000002,13.6,24.9,890.7541666666666,888.9,892.7,59.166666666666664,33.0,80.0,9.979166666666666,7.1,12.7,59.616,8.4,109.125,808.75,0.0
2001-07-10,18.816666666666666,13.3,25.6,888.8458333333333,886.5,890.6,55.375,30.0,79.0,8.979166666666666,5.9,11.4,55.728,8.0,107.0,791.4583333333334,0.0
2001-07-11,19.1875,12.1,26.7,888.4375,887.0,890.0,51.666666666666664,27.0,79.0,8.0875,5.3,9.8,49.248,8.1,156.08333333333334,812.8333333333334,0.0
2001-07-12,21.0,14.5,27.9,888.9458333333333,887.6,890.8,46.125,27.0,66.0,8.366666666666667,6.0,10.4,37.583999999999996,6.1,245.0,771.5833333333334,0.0
2001-07-13,21.204166666666666,15.1,26.8,889.3583333333332,888.2,891.3,53.416666666666664,31.0,78.0,10.916666666666666,8.0,14.1,58.32,7.2,139.91666666666666,648.0833333333334,0.0
2001-07-14,20.120833333333334,15.0,25.5,889.4916666666667,888.2,891.3,56.125,36.0,76.0,10.758333333333333,8.2,12.7,67.39200000000001,8.6,115.29166666666667,783.625,0.0
2001-07-15,18.958333333333332,13.1,24.9,889.1833333333334,887.3,891.1,51.916666666666664,28.0,75.0,8.266666666666667,4.5,10.4,68.688,9.5,107.70833333333333,840.6666666666666,0.0
2001-07-16,18.491666666666667,13.7,24.4,815.0291666666667,887.9,891.0,49.5,30.0,65.0,7.379166666666666,5.2,10.2,68.688,10.1,81.5,782.8333333333334,0.0
2001-07-17,19.5625,14.5,25.8,889.5583333333334,887.7,891.4,52.0,32.0,66.0,9.170833333333333,8.0,10.8,55.728,8.0,73.75,666.7916666666666,0.0
2001-07-18,19.154166666666665,15.4,24.8,889.2291666666666,886.9,891.3,65.91666666666667,46.0,90.0,12.512500000000001,10.0,16.6,60.912000000000006,8.1,108.25,474.3333333333333,13.599999999999998
2001-07-19,19.775000000000002,14.0,27.2,889.1625,887.3,891.6,66.0,33.0,93.0,12.370833333333332,8.1,15.3,40.176,5.2,134.83333333333334,611.875,0.0
2001-07-20,21.491666666666664,15.6,28.2,887.4375,885.7,889.4,52.875,28.0,76.0,10.820833333333333,7.8,13.8,57.02400000000001,7.0,102.79166666666667,786.0,0.0
2001-07-21,22.412499999999998,16.9,28.7,887.8625000000001,886.6,889.9,48.041666666666664,30.0,67.0,10.341666666666667,8.4,13.7,34.992000000000004,5.8,189.375,655.0,0.0
2001-07-22,23.15833333333333,17.8,29.5,851.4333333333334,886.9,890.6,43.0,23.0,72.0,9.095833333333333,5.3,14.3,42.768,6.6,159.375,764.625,0.0
2001-07-23,22.84583333333333,16.1,29.3,888.5541666666667,887.1,890.2,39.333333333333336,21.0,65.0,7.554166666666667,4.8,10.9,68.688,9.1,124.875,838.5,0.0
2001-07-24,21.895833333333332,16.1,27.4,852.3000000000001,888.3,891.3,47.833333333333336,30.0,74.0,9.929166666666667,5.2,13.4,73.872,9.6,83.79166666666667,776.75,0.0
2001-07-25,20.491666666666667,16.7,26.8,852.3416666666667,888.7,891.4,52.375,32.0,78.0,10.804166666666667,8.0,12.9,64.8,9.5,77.91666666666667,794.375,0.0
2001-07-26,21.045833333333334,16.7,26.1,890.3041666666667,888.7,892.1,52.125,32.0,69.0,10.516666666666667,8.0,11.7,73.872,9.3,80.0,833.875,0.0
2001-07-27,20.5125,14.7,26.3,890.7624999999999,889.1,892.7,49.541666666666664,26.0,76.0,8.7875,4.2,11.1,55.728,8.0,90.25,866.4583333333334,0.0
2001-07-28,19.029166666666665,13.0,25.7,890.8458333333333,889.1,893.0,57.833333333333336,28.0,93.0,9.466666666666667,5.6,12.7,51.84,7.1,135.125,842.375,0.0
2001-07-29,19.745833333333334,12.2,26.6,889.8375,888.4,891.6,54.291666666666664,25.0,92.0,8.941666666666666,4.6,12.6,63.504000000000005,9.0,119.83333333333333,858.4166666666666,0.0
2001-07-30,19.929166666666667,15.8,24.9,891.2166666666667,889.8,893.2,52.083333333333336,36.0,70.0,9.608333333333333,7.6,11.9,80.352,10.3,89.125,758.375,0.0
2001-07-31,18.583333333333332,13.9,23.7,892.1541666666667,890.8,894.1,63.541666666666664,38.0,88.0,11.091666666666667,8.4,12.9,75.16799999999999,10.7,84.75,588.0833333333334,0.0
2001-08-01,19.691666666666666,13.9,24.9,892.8708333333334,891.5,895.0,54.125,31.0,80.0,9.554166666666667,6.3,11.7,77.76,11.3,91.875,884.875,0.0
2001-08-02,19.195833333333333,13.9,24.6,892.5625,890.8,894.3,48.625,29.0,66.0,7.616666666666667,4.3,11.1,84.24000000000001,11.8,105.29166666666667,897.2083333333334,0.0
2001-08-03,18.766666666666666,14.2,24.6,892.4,891.0,894.2,50.458333333333336,35.0,70.0,8.004166666666666,5.0,11.2,102.384,13.0,93.625,794.9166666666666,0.0
2001-08-04,19.116666666666667,13.8,24.7,892.2291666666666,890.4,894.1,57.0,30.0,87.0,9.633333333333333,4.5,12.8,98.496,11.6,95.70833333333333,839.5833333333334,0.0
2001-08-05,14.133333333333333,13.7,25.5,706.1208333333334,890.1,893.5,41.625,30.0,76.0,5.854166666666667,4.3,10.6,73.872,9.5,72.54166666666667,468.5833333333333,0.0
2001-08-06,18.65,13.7,23.6,111.46666666666665,890.1,892.2,4.375,30.0,41.0,0.5541666666666667,4.3,5.4,57.02400000000001,9.3,11.208333333333334,12.666666666666666,0.0
2001-08-07,18.65,13.7,23.6,111.46666666666665,890.1,892.2,4.375,30.0,41.0,0.5541666666666667,4.3,5.4,57.02400000000001,9.3,11.208333333333334,12.666666666666666,0.0
2001-08-08,18.7,13.7,24.4,892.025,890.1,893.8,45.416666666666664,30.0,62.0,6.320833333333333,4.3,9.2,73.872,10.3,100.33333333333333,915.625,0.0
2001-08-09,19.295833333333334,14.2,24.8,891.8541666666666,890.5,893.7,47.458333333333336,30.0,64.0,7.4624999999999995,5.3,8.8,64.8,9.3,101.375,921.4583333333334,0.0
2001-08-10,18.895833333333332,12.2,25.2,891.7041666666668,889.8,893.3,46.958333333333336,25.0,73.0,6.529166666666666,3.6,8.6,66.096,7.6,107.125,913.7916666666666,0.0
2001-08-11,19.3125,12.9,24.8,854.3541666666666,889.9,893.3,45.75,29.0,69.0,6.8,4.7,8.7,82.94400000000002,9.6,95.45833333333333,850.0416666666666,0.0
2001-08-12,19.212500000000002,13.9,25.1,891.8541666666666,890.4,894.0,45.25,29.0,64.0,6.675,5.4,9.0,82.94400000000002,10.3,99.875,867.7916666666666,0.0
2001-08-13,19.279166666666665,14.4,24.5,891.6125000000001,890.0,893.6,47.833333333333336,30.0,70.0,7.5125,4.8,10.5,72.57600000000001,10.0,98.375,887.2083333333334,0.0
2001-08-14,18.279166666666665,13.5,23.2,890.9416666666666,889.4,892.8,48.875,33.0,70.0,7.033333333333334,5.4,9.4,73.872,10.2,96.45833333333333,917.6666666666666,0.0
2001-08-15,18.45,13.0,24.1,891.4583333333334,889.9,893.5,46.791666666666664,30.0,65.0,6.470833333333334,4.7,9.1,82.94400000000002,12.3,94.33333333333333,940.625,0.0
2001-08-16,18.595833333333335,12.6,24.8,891.7958333333332,889.8,894.2,48.375,29.0,74.0,6.9125000000000005,5.2,8.6,76.46400000000001,10.8,101.54166666666667,946.25,0.0
2001-08-17,18.779166666666665,13.0,25.0,891.6291666666666,889.2,893.9,47.0,28.0,68.0,6.695833333333333,5.0,7.9,89.42400000000002,10.2,98.25,953.75,0.0
2001-08-18,18.345833333333335,15.1,25.0,854.0625,890.6,893.3,44.583333333333336,26.0,65.0,6.7,4.1,8.2,88.128,10.8,83.54166666666667,951.25,0.0
2001-08-19,18.916666666666668,15.1,25.9,854.3291666666668,890.6,893.7,53.083333333333336,26.0,84.0,9.5625,4.1,13.5,81.648,9.9,94.08333333333333,858.625,0.0
2001-08-20,19.791666666666668,15.1,25.5,855.5416666666666,890.6,895.3,50.625,26.0,73.0,8.483333333333333,4.1,10.7,76.46400000000001,10.1,107.45833333333333,942.4166666666666,0.0
2001-08-21,19.795833333333334,13.8,26.4,891.5458333333332,889.2,893.4,43.583333333333336,25.0,65.0,6.358333333333333,3.7,8.9,59.616,8.2,98.04166666666667,946.5,0.0
2001-08-22,19.35,17.7,21.0,111.38333333333333,886.3,891.1,5.0,26.0,42.0,0.7541666666666668,7.6,6.3,24.624,3.6,7.333333333333333,60.0,0.0
2001-08-23,23.35,17.7,29.0,185.03333333333333,886.3,888.9,6.375,26.0,38.0,1.5708333333333335,7.6,8.3,40.176,5.6,32.125,60.0,0.0
2001-08-24,22.916666666666668,17.7,29.7,888.8916666666668,886.3,891.5,44.416666666666664,26.0,66.0,9.799999999999999,7.6,12.1,59.616,9.2,161.08333333333334,713.125,0.0
2001-08-25,21.283333333333335,15.7,29.7,888.9041666666667,886.9,891.3,58.166666666666664,28.0,87.0,11.941666666666668,8.7,15.7,69.98400000000001,9.5,115.95833333333333,777.9583333333334,0.7999999999999999
2001-08-26,20.7375,15.7,27.6,851.65,886.9,891.0,62.291666666666664,36.0,86.0,12.808333333333332,10.5,16.0,55.728,8.4,137.95833333333334,668.2083333333334,1.0
2001-08-27,21.84166666666667,15.0,29.9,852.1374999999999,887.4,891.6,61.291666666666664,26.0,93.0,12.670833333333334,7.8,16.3,49.248,9.8,152.41666666666666,869.25,0.2
2001-08-28,20.541666666666668,18.2,26.0,889.4083333333333,887.6,891.5,62.791666666666664,39.0,78.0,13.012500000000001,10.5,14.8,50.544,7.6,168.04166666666666,235.08333333333334,2.0
2001-08-29,21.708333333333332,17.9,27.7,888.275,886.2,890.1,59.083333333333336,33.0,84.0,12.9125,9.9,15.3,59.616,8.0,123.79166666666667,501.375,0.2
2001-08-30,17.479166666666668,14.8,22.1,890.6916666666666,888.4,893.8,84.45833333333333,55.0,96.0,14.695833333333333,12.7,15.9,75.16799999999999,9.2,133.16666666666666,340.0,35.4
2001-08-31,16.9,17.0,16.8,111.39166666666667,887.0,891.5,11.541666666666666,23.0,94.0,1.8208333333333335,4.6,15.2,37.583999999999996,6.2,16.75,193.16666666666666,0.0
2001-09-01,21.7,17.0,26.4,147.86249999999998,887.0,888.9,6.75,23.0,47.0,1.8291666666666666,4.6,13.3,45.36,7.6,16.083333333333332,193.16666666666666,0.0
2001-09-02,21.7,17.0,26.4,147.86249999999998,887.0,888.9,6.75,23.0,47.0,1.8291666666666666,4.6,13.3,45.36,7.6,16.083333333333332,193.16666666666666,0.0
2001-09-03,21.7,17.0,26.4,147.86249999999998,887.0,888.9,6.75,23.0,47.0,1.8291666666666666,4.6,13.3,45.36,7.6,16.083333333333332,193.16666666666666,0.0
2001-09-04,22.754166666666666,17.0,28.9,888.3083333333334,887.0,890.5,48.291666666666664,23.0,69.0,10.679166666666667,4.6,12.2,55.728,7.0,116.08333333333333,756.4583333333334,0.0
2001-09-05,23.02916666666667,17.0,29.0,888.6291666666666,887.0,890.6,41.875,23.0,63.0,8.733333333333333,4.6,11.0,66.096,9.4,114.95833333333333,1002.5416666666666,0.0
2001-09-06,22.662499999999998,17.9,28.5,887.9166666666666,885.8,890.0,40.333333333333336,24.0,58.0,8.025,5.4,10.1,67.39200000000001,9.4,113.25,1027.9166666666667,0.0
2001-09-07,22.291666666666668,17.1,28.2,887.0708333333333,885.0,889.1,43.083333333333336,26.0,65.0,8.4625,6.4,10.5,58.32,12.1,105.25,1032.5,0.0
2001-09-08,23.179166666666664,17.2,30.3,886.4583333333334,884.5,888.6,39.833333333333336,21.0,63.0,7.891666666666667,4.6,10.4,54.432,7.3,114.125,1036.9166666666667,0.0
2001-09-09,24.224999999999998,16.9,31.8,887.1333333333333,885.6,889.5,34.458333333333336,17.0,58.0,6.495833333333334,2.9,11.5,32.4,7.1,143.33333333333334,967.7916666666666,0.0
2001-09-10,25.1875,18.4,31.5,886.9833333333332,885.2,888.9,33.583333333333336,21.0,53.0,7.383333333333333,4.4,10.3,41.47200000000001,7.5,134.04166666666666,802.2083333333334,0.0
2001-09-11,26.400000000000002,19.4,33.0,885.6,883.4,887.5,33.208333333333336,18.0,57.0,8.141666666666667,4.4,11.9,51.84,7.8,186.41666666666666,767.4166666666666,0.0
2001-09-12,26.504166666666666,21.1,33.1,884.4666666666667,882.6,886.2,35.541666666666664,20.0,51.0,9.5375,6.9,13.4,68.688,8.2,145.5,889.125,0.0
2001-09-13,23.212500000000002,18.9,27.8,887.2208333333333,885.3,889.7,58.416666666666664,44.0,74.0,14.466666666666667,12.0,16.9,62.208000000000006,8.5,228.04166666666666,606.625,0.0
2001-09-14,21.258333333333333,16.4,27.9,887.3583333333332,884.4,889.5,70.66666666666667,44.0,91.0,15.5375,11.6,17.7,58.32,14.3,207.375,462.75,23.6
2001-09-15,20.3125,16.9,27.1,885.9333333333334,883.5,887.7,76.25,49.0,91.0,15.829166666666666,14.3,17.4,69.98400000000001,10.1,157.75,543.125,0.4
2001-09-16,18.858333333333334,15.5,22.0,887.6041666666666,886.1,889.6,83.08333333333333,63.0,93.0,15.8375,14.1,16.9,72.57600000000001,9.5,262.2916666666667,365.2916666666667,2.8
2001-09-17,14.45,13.3,15.6,222.3375,887.0,890.3,20.166666666666668,41.0,93.0,2.8208333333333333,10.3,14.2,54.432,8.9,47.125,798.2916666666666,0.0
2001-09-18,18.033333333333335,13.3,26.7,814.475,887.0,890.8,53.083333333333336,41.0,72.0,9.15,10.3,13.9,84.24000000000001,10.1,107.83333333333333,798.2916666666666,0.0
2001-09-19,19.020833333333332,13.3,25.9,888.8625000000001,887.0,890.8,64.125,41.0,85.0,11.729166666666666,10.3,13.4,76.46400000000001,9.7,93.25,1001.375,0.0
2001-09-20,20.783333333333335,14.9,27.1,888.625,886.6,890.9,53.583333333333336,28.0,76.0,10.341666666666667,6.4,12.7,71.28,8.8,106.29166666666667,1094.3333333333333,0.0
2001-09-21,21.133333333333333,15.8,27.5,888.1625,886.1,890.9,43.208333333333336,24.0,58.0,7.5874999999999995,4.5,9.8,59.616,8.6,91.625,1089.6666666666667,0.0
2001-09-22,22.0625,16.4,28.6,887.6458333333334,885.7,890.0,42.666666666666664,29.0,57.0,8.512500000000001,5.7,11.8,64.8,9.3,117.41666666666667,864.8333333333334,0.0
2001-09-23,23.691666666666666,19.3,29.9,886.6291666666666,884.4,888.6,45.083333333333336,28.0,64.0,10.637500000000001,8.8,14.4,55.728,9.0,146.66666666666666,878.9166666666666,0.6
2001-09-24,22.233333333333334,18.0,29.0,886.4666666666667,884.6,888.9,56.875,33.0,73.0,12.995833333333332,10.6,17.4,63.504000000000005,8.5,149.04166666666666,703.5833333333334,2.0
2001-09-25,23.041666666666668,19.0,28.3,886.4666666666667,884.7,888.3,56.041666666666664,35.0,79.0,13.375,10.9,15.9,54.432,7.1,141.625,585.2083333333334,0.0
2001-09-26,21.983333333333334,18.4,28.1,887.0458333333332,884.1,889.2,70.08333333333333,41.0,90.0,15.795833333333334,13.0,17.5,55.728,8.2,151.66666666666666,685.5,1.4
2001-09-27,20.5625,17.6,25.4,887.3125,885.5,889.4,77.75,54.0,94.0,16.258333333333333,14.4,17.5,57.02400000000001,6.8,137.79166666666666,588.625,7.6
2001-09-28,22.379166666666666,18.0,29.7,887.6708333333332,885.3,889.7,70.08333333333333,38.0,93.0,16.183333333333334,13.4,19.3,71.28,10.4,106.0,840.625,1.8
2001-09-29,20.595833333333335,18.0,23.6,888.7541666666666,886.6,892.1,79.0,64.0,94.0,16.716666666666665,14.7,17.8,51.84,7.1,126.54166666666667,374.125,4.8
2001-09-30,21.270833333333332,17.9,26.9,888.5749999999999,885.9,890.7,73.33333333333333,46.0,93.0,15.845833333333333,13.4,17.3,55.728,7.8,83.83333333333333,528.7083333333334,4.0
2001-10-01,20.616666666666667,18.6,23.6,888.3125,885.9,891.2,75.625,54.0,92.0,16.083333333333332,13.5,17.8,58.32,7.0,109.16666666666667,345.375,0.6000000000000001
2001-10-02,21.933333333333334,17.0,27.9,887.25,885.0,889.1,69.79166666666667,43.0,89.0,15.8125,13.1,18.6,79.05600000000001,11.0,257.0833333333333,513.7083333333334,0.6
2001-10-03,21.383333333333336,16.8,26.6,888.7958333333332,887.2,891.8,74.66666666666667,47.0,95.0,16.404166666666665,14.2,17.7,59.616,8.3,262.125,700.0,5.800000000000001
2001-10-04,21.849999999999998,17.2,29.8,888.35,886.1,890.0,73.70833333333333,32.0,95.0,16.458333333333332,10.9,18.9,92.01599999999999,12.8,232.95833333333334,750.5416666666666,1.2
2001-10-05,23.270833333333332,18.5,30.8,887.9458333333333,885.4,889.9,65.16666666666667,30.0,87.0,15.720833333333333,10.5,18.7,46.656000000000006,11.8,169.33333333333334,720.875,0.2
2001-10-06,22.7,17.6,29.8,887.4833333333332,885.2,889.9,64.41666666666667,33.0,94.0,14.991666666666667,11.5,17.2,81.648,9.8,153.5,930.1666666666666,29.0
2001-10-07,23.833333333333332,18.1,30.0,886.0500000000001,883.9,887.5,59.583333333333336,34.0,84.0,15.112499999999999,12.0,17.0,69.98400000000001,8.6,166.125,893.25,0.0
2001-10-08,20.7,18.1,26.0,886.5958333333333,885.0,888.3,80.875,54.0,94.0,17.191666666666666,15.8,18.7,40.176,8.0,213.58333333333334,484.25,3.4000000000000004
2001-10-09,19.495833333333334,15.8,24.4,849.4708333333333,885.0,888.6,80.91666666666667,45.0,95.0,16.8,13.9,18.8,57.02400000000001,7.0,168.75,445.25,0.6000000000000001
2001-10-10,20.120833333333334,15.8,27.7,886.6958333333333,885.0,888.1,78.5,45.0,93.0,15.954166666666666,13.9,18.0,54.432,9.0,93.33333333333333,777.4583333333334,0.6000000000000001
2001-10-11,21.412499999999998,17.9,26.5,887.1416666666668,884.2,889.0,74.20833333333333,47.0,92.0,16.2375,13.9,17.4,69.98400000000001,9.1,102.375,945.5833333333334,0.0
2001-10-12,20.404166666666665,18.1,22.9,887.8541666666666,886.2,889.6,80.20833333333333,66.0,92.0,16.816666666666666,16.1,17.6,63.504000000000005,8.3,94.25,430.0833333333333,0.0
2001-10-13,20.608333333333334,17.8,24.6,888.125,886.3,889.8,73.54166666666667,51.0,91.0,15.483333333333334,13.4,16.9,64.8,7.8,117.91666666666667,698.25,0.0
2001-10-14,18.979166666666668,16.9,20.9,887.9166666666666,886.4,889.8,72.0,57.0,84.0,13.758333333333333,11.8,16.5,60.912000000000006,8.0,109.33333333333333,408.3333333333333,0.8
2001-10-15,16.741666666666667,15.6,18.8,850.0916666666667,884.2,888.6,83.20833333333333,72.0,94.0,14.595833333333333,14.1,17.2,53.136,7.3,86.29166666666667,236.5,2.6
2001-10-16,17.625,15.6,21.5,886.7375000000001,884.2,888.8,86.79166666666667,72.0,95.0,15.329166666666666,14.1,17.4,75.16799999999999,8.8,102.41666666666667,381.9166666666667,1.4
2001-10-17,18.120833333333334,17.2,19.3,885.5916666666667,883.6,887.3,91.20833333333333,81.0,95.0,16.645833333333332,15.8,17.7,46.656000000000006,6.4,72.75,213.33333333333334,15.8
2001-10-18,18.099999999999998,15.6,23.3,884.5875,882.5,886.2,91.70833333333333,68.0,97.0,16.662499999999998,15.0,18.7,45.36,7.3,140.45833333333334,411.0833333333333,30.4
2001-10-19,18.175,16.4,21.0,883.4625,880.9,885.5,91.875,74.0,97.0,16.816666666666666,15.5,17.7,58.32,8.8,190.0,248.875,25.0
2001-10-20,20.3625,16.4,26.5,883.6916666666666,881.9,885.7,76.625,48.0,95.0,15.625,13.6,16.9,60.912000000000006,9.7,302.0833333333333,897.0416666666666,0.0
2001-10-21,20.8625,17.2,27.0,884.3333333333334,881.9,886.5,76.33333333333333,51.0,94.0,16.25,15.2,19.0,76.46400000000001,11.2,318.7083333333333,790.75,9.2
2001-10-22,20.895833333333332,16.0,27.5,884.2458333333334,883.0,885.9,73.125,41.0,95.0,15.329166666666666,12.2,16.8,71.28,10.8,276.1666666666667,1130.8333333333333,1.8
2001-10-23,22.425,15.2,29.8,885.6166666666667,884.2,887.3,54.791666666666664,24.0,86.0,11.308333333333332,5.9,15.1,40.176,6.6,161.125,1219.1666666666667,0.0
2001-10-24,23.508333333333336,16.6,30.4,887.9583333333334,886.4,890.0,44.0,26.0,68.0,9.941666666666666,7.2,12.4,47.952000000000005,7.6,142.20833333333334,1211.0833333333333,0.0
2001-10-25,23.733333333333334,19.4,28.9,888.8708333333334,887.3,891.0,52.875,37.0,68.0,13.379166666666668,9.6,17.7,76.46400000000001,11.5,113.375,1072.8333333333333,0.0
2001-10-26,22.820833333333336,18.0,28.1,888.1041666666666,886.4,890.3,56.041666666666664,29.0,80.0,12.970833333333333,8.1,16.5,58.32,8.1,95.625,1129.75,0.0
2001-10-27,23.008333333333336,16.2,29.1,886.9041666666667,884.6,888.5,41.125,23.0,64.0,8.654166666666667,5.7,12.6,58.32,8.1,124.125,1215.6666666666667,0.0
2001-10-28,23.079166666666666,17.3,29.2,886.3791666666666,884.8,888.1,45.333333333333336,26.0,67.0,10.0,6.9,12.3,50.544,7.2,114.20833333333333,1130.9583333333333,0.0
2001-10-29,23.962500000000002,17.1,30.6,886.1541666666667,883.9,887.9,43.083333333333336,25.0,68.0,9.941666666666666,7.9,13.1,44.064,6.9,136.875,1081.25,0.0
2001-10-30,22.125,18.6,26.7,886.375,884.3,888.6,61.5,38.0,82.0,14.170833333333334,10.9,16.8,50.544,7.9,245.16666666666666,384.125,6.2
2001-10-31,22.95,17.6,29.5,885.9916666666667,882.8,888.9,57.875,33.0,80.0,13.695833333333333,11.1,16.5,46.656000000000006,8.0,206.125,973.0,0.0
2001-11-01,22.291666666666668,19.3,27.0,884.7875,882.2,887.0,65.58333333333333,48.0,77.0,15.454166666666666,13.4,18.8,63.504000000000005,7.6,149.20833333333334,742.7916666666666,0.0
2001-11-02,19.495833333333334,16.4,25.8,884.6833333333334,882.9,886.6,83.125,56.0,93.0,16.425,14.2,18.1,67.39200000000001,18.3,239.66666666666666,775.7916666666666,29.8
2001-11-03,20.379166666666666,18.1,23.5,884.6125000000001,883.6,886.6,83.29166666666667,69.0,94.0,17.408333333333335,16.3,19.3,49.248,8.7,288.25,469.25,2.8
2001-11-04,20.5625,16.6,27.0,885.3666666666667,882.7,887.2,81.16666666666667,50.0,95.0,16.925,15.0,18.6,93.31200000000001,14.4,271.1666666666667,702.2916666666666,4.8
2001-11-05,21.3,17.9,27.9,885.9125,884.6,887.6,78.875,47.0,95.0,17.116666666666667,14.9,18.3,54.432,9.8,294.25,717.9166666666666,5.2
2001-11-06,21.96666666666667,18.6,28.8,886.6,884.9,888.4,75.08333333333333,45.0,90.0,17.041666666666668,13.7,19.5,67.39200000000001,10.0,185.33333333333334,782.7083333333334,2.0
2001-11-07,21.279166666666665,18.9,27.8,887.5583333333334,885.2,889.1,80.125,48.0,94.0,17.4875,15.4,20.7,69.98400000000001,11.2,205.70833333333334,588.5833333333334,3.2
2001-11-08,19.4,18.3,20.5,369.6458333333333,880.5,888.4,36.791666666666664,54.0,94.0,7.379166666666666,14.4,18.3,23.328000000000003,3.4,56.416666666666664,0.20833333333333334,0.0
2001-11-09,24.0,18.3,29.7,442.1458333333333,880.5,887.2,27.666666666666668,54.0,77.0,7.9125000000000005,14.4,18.4,45.36,9.3,131.29166666666666,847.6666666666666,0.0
2001-11-10,24.0,18.3,29.7,442.1458333333333,880.5,887.2,27.666666666666668,54.0,77.0,7.9125000000000005,14.4,18.4,45.36,9.3,131.29166666666666,847.6666666666666,0.0
2001-11-11,24.0,18.3,29.7,442.1458333333333,880.5,887.2,27.666666666666668,54.0,77.0,7.9125000000000005,14.4,18.4,45.36,9.3,131.29166666666666,847.6666666666666,0.0
2001-11-12,24.0,18.3,29.7,442.1458333333333,880.5,887.2,27.666666666666668,54.0,77.0,7.9125000000000005,14.4,18.4,45.36,9.3,131.29166666666666,847.6666666666666,0.0
2001-11-13,24.0,18.3,29.7,442.1458333333333,880.5,887.2,27.666666666666668,54.0,77.0,7.9125000000000005,14.4,18.4,45.36,9.3,131.29166666666666,847.6666666666666,0.0
2001-11-14,21.504166666666666,18.3,26.4,883.9208333333332,880.5,886.3,73.54166666666667,54.0,87.0,16.412499999999998,14.4,18.7,57.02400000000001,9.5,291.375,703.875,1.0
2001-11-15,21.1875,17.9,26.7,884.3291666666668,882.3,886.8,76.95833333333333,50.0,94.0,16.7375,14.6,18.5,66.096,11.2,292.2083333333333,808.375,2.6
2001-11-16,21.84583333333333,17.5,28.0,885.6125000000001,883.4,887.7,75.375,45.0,94.0,16.941666666666666,14.5,19.1,38.88,10.1,240.0,797.5833333333334,19.200000000000003
2001-11-17,21.78333333333333,18.6,26.7,885.6791666666667,882.9,887.5,80.33333333333333,54.0,95.0,18.0,15.7,19.9,64.8,8.3,200.08333333333334,679.875,3.0
2001-11-18,20.166666666666668,18.6,24.4,885.6833333333334,884.4,887.1,89.79166666666667,72.0,96.0,18.412499999999998,17.5,20.4,68.688,11.9,200.29166666666666,398.6666666666667,10.2
2001-11-19,20.175,18.4,25.2,886.6374999999999,884.6,889.0,85.875,58.0,96.0,17.5625,15.6,19.2,53.136,8.6,312.6666666666667,548.7083333333334,6.0
2001-11-20,18.279166666666665,18.1,25.8,774.8375,885.0,887.4,74.04166666666667,73.0,95.0,15.691666666666665,15.5,18.9,62.208000000000006,10.9,166.5,393.5,4.0
2001-11-21,19.333333333333332,18.1,21.9,886.5833333333334,885.0,888.1,88.83333333333333,73.0,95.0,17.412499999999998,15.5,19.5,58.32,11.2,180.04166666666666,374.9583333333333,4.8
2001-11-22,19.8125,17.4,24.2,887.1416666666668,884.5,889.2,84.20833333333333,60.0,95.0,16.933333333333334,15.8,19.2,55.728,8.6,150.45833333333334,693.375,1.4
2001-11-23,21.433333333333334,17.4,25.9,884.2333333333332,881.2,886.2,75.20833333333333,53.0,94.0,16.666666666666668,14.8,17.9,80.352,12.0,245.75,855.3333333333334,0.0
2001-11-24,19.579166666666666,16.4,22.8,883.5749999999999,881.8,885.7,88.08333333333333,71.0,96.0,17.516666666666666,15.6,18.7,50.544,12.0,167.5,392.7083333333333,29.2
